Ref,Val,Package,PosX,PosY,Rot,Side
"U13","XKT511","SOIC-8_3.9x4.9mm_P1.27mm",117.980000,-102.550000,0.000000,bottom
"U15","XKT511","SOIC-8_3.9x4.9mm_P1.27mm",88.290000,-102.840000,0.000000,bottom
"U17","74HC4051PW","SSOP-16_4.4x5.2mm_P0.65mm",204.610000,-106.100000,90.000000,bottom
"U18","LM2902","TSSOP-14_4.4x5mm_P0.65mm",191.166463,-105.820000,180.000000,bottom
"U19","74HCT259PW","SSOP-16_4.4x5.2mm_P0.65mm",199.890000,-115.120000,-90.000000,bottom
"U20","LM2902","TSSOP-14_4.4x5mm_P0.65mm",191.050000,-99.720000,180.000000,bottom
"U22","ME6215","SOT-23-5",193.670000,-65.700000,0.000000,bottom
"U23","XKT511","SOIC-8_3.9x4.9mm_P1.27mm",177.460000,-102.930000,0.000000,bottom
"W4","R","TEST_PIN",130.200000,-83.090000,-90.000000,bottom
"W9","R","TEST_PIN",160.440000,-81.840000,-90.000000,bottom
"W14","R","TEST_PIN",188.770000,-83.900000,-90.000000,bottom
"W19","R","TEST_PIN",100.450000,-82.750000,-90.000000,bottom
"W24","R","TEST_PIN",145.230000,-108.270000,-90.000000,bottom
"W29","R","TEST_PIN",115.420000,-108.020000,-90.000000,bottom
"W34","R","TEST_PIN",85.690000,-109.190000,-90.000000,bottom
"W71","R","TEST_PIN",175.060000,-108.260000,-90.000000,bottom
"Y1","32MHz 40ppm","Crystal_SMD_2016-4Pin_2.0x1.6mm",209.100000,-72.900000,180.000000,bottom
