Ref,Val,Package,PosX,PosY,Rot,Side
"D15","TX1812MJA5","TX1812MWCA5-F01",122.070000,-74.710000,-150.000000,top
"D16","TX1812MJA5","TX1812MWCA5-F01",116.791218,-71.800289,-90.000000,top
"D17","TX1812MJA5","TX1812MWCA5-F01",111.621218,-74.780289,-90.000000,top
"D18","TX1812MJA5","TX1812MWCA5-F01",106.441218,-71.799711,-90.000000,top
"D19","TX1812MJA5","TX1812MWCA5-F01",101.270000,-74.790000,-30.000000,top
"D20","TX1812MJA5","TX1812MWCA5-F01",101.259711,-80.768782,30.000000,top
"D21","TX1812MJA5","TX1812MWCA5-F01",106.440289,-83.748782,90.000000,top
"L1","10uH 100mA 20%","L_0603_1608Metric",150.650000,-90.300000,-135.000000,top
"L2","15nH 100mA 5%","L_0201_0603Metric",149.103690,-91.097385,135.000000,top
"L3","1.8nH 5%","L_0201_0603Metric",148.840000,-83.710000,-145.200000,top
"L5","3.9nH 5%","L_0201_0603Metric",150.641037,-83.102999,-135.200000,top
"R1","3.9M 1%","R_0201_0603Metric",152.700000,-107.160000,-120.000000,top
"R2","3.9M 1%","R_0201_0603Metric",153.014045,-107.786340,60.000000,top
"R3","348k 1%","R_0201_0603Metric",149.518665,-88.215478,-45.000000,top
"R4","10k 1%","R_0201_0603Metric",146.160000,-105.600000,-90.000000,top
"R5","100k 1%","R_0201_0603Metric",149.950000,-87.770000,135.000000,top
"R6","3.9k 1%","R_0201_0603Metric",150.920000,-80.340000,90.000000,top
"R7","3.9M 1%","R_0201_0603Metric",153.680000,-79.460000,0.000000,top
"R8","10M 1%","R_0201_0603Metric",153.679999,-80.040000,180.000000,top
"R9","100k 1%","R_0201_0603Metric",151.280000,-93.860000,0.000000,top
"R10","3.9k 1%","R_0201_0603Metric",155.190000,-95.220000,90.000000,top
"R11","3.9k 1%","R_0201_0603Metric",154.600000,-95.230000,90.000000,top
"R12","510R 1%","R_0201_0603Metric",153.300000,-74.930000,180.000000,top
"TH1","NTC 100k @ 25C","R_0201_0603Metric",152.180000,-93.520000,90.000000,top
"U1","N52810_QFN32","QFN-32-1EP_5x5mm_P0.5mm_EP3.1x3.1mm",153.100000,-86.226641,135.000000,top
"U2","SC7A20HTR","LGA-12_2x2mm_P0.5mm",156.578804,-88.892972,-135.000000,top
"U3","PJ75BL50SA","SOT-23",142.670000,-108.230000,-90.000000,top
"U4","BL24C02F-NTRC","TDFN-8-1EP_3x2mm_P0.5mm_EP1.3x1.4mm",151.815609,-99.996458,120.000000,top
"U5","AW35122","AW35122",151.670000,-94.680000,90.000000,top
"U6","ME6230","FPB1_1-4",160.008959,-101.526042,-150.000000,top
"U7","DS6101","UDFN-4-1EP_1x1mm_P0.65mm_EP0.48x0.48mm",153.450000,-77.410000,-90.000000,top
"U8","SL1605","SOT-553",116.840000,-73.940000,0.000000,top
"U9","XT4051","SOT-553",152.010000,-79.917500,-90.000000,top
"Y1","32MHz 40ppm","Crystal_SMD_2016-4Pin_2.0x1.6mm",147.710000,-88.320000,125.000000,top
