Ref,Val,Package,PosX,PosY,Rot,Side
"D13","TX1812MWCA5-F01","TX1812MWCA5-F01",118.410000,-93.116903,180.000000,bottom
"J1","Conn_01x14","FPC_14",149.780000,-92.550000,-155.000000,bottom
"J2","Conn_01x04","FPC-POGO-4",149.664438,-100.153932,115.000000,bottom
"J3","Conn_01x02","Hongjie 10100 Solder Tabs",159.140000,-97.293934,0.000000,bottom
"L1","10uH 100mA 20%","C_1.2x1.8",162.580000,-111.470000,-100.000000,bottom
"L2","15nH 100mA 5%","L_0402_1005Metric",163.070000,-109.920000,180.000000,bottom
"L3","0 Ohm","0402_RF",163.200000,-107.220000,-75.000000,bottom
"L5","3.9nH 5%","0402_RF",158.870000,-104.950000,50.000000,bottom
"Q1","ZSPT-Z1608C-06F-Z4","D_0603_1608Metric",134.109999,-102.520000,90.000000,bottom
"R1","3.9M 1%","R_0201_0603Metric",157.140000,-105.280000,180.000000,bottom
"R2","3.9M 1%","R_0201_0603Metric",156.890004,-104.370002,-90.000000,bottom
"R4","10k 1%","R_0201_0603Metric",159.119999,-93.750001,180.000000,bottom
"R5","10k 1%","R_0201_0603Metric",134.140000,-104.170000,180.000000,bottom
"R6","3.9k 1%","R_0201_0603Metric",157.580000,-101.020000,0.000000,bottom
"R7","3.9M 1%","R_0201_0603Metric",155.209632,-105.392293,-41.000000,bottom
"R8","10M 1%","R_0201_0603Metric",155.950000,-104.500000,139.000000,bottom
"R9","100k 1%","R_0201_0603Metric",156.690000,-132.620000,-90.000000,bottom
"R10","3.9k 1%","R_0201_0603Metric",166.910000,-125.070000,180.000000,bottom
"R11","3.9k 1%","R_0201_0603Metric",165.440000,-124.090000,110.000000,bottom
"R12","510R 1%","R_0201_0603Metric",158.500000,-95.770000,0.000000,bottom
"TH1","NTC 100k @ 25C","R_0402_1005Metric",157.450000,-132.710000,90.000000,bottom
"U1","N52810_QFN32","QFN-32-1EP_5x5mm_P0.5mm_EP3.1x3.1mm",159.057500,-109.590000,90.000000,bottom
"U2","SC7A20HTR","LGA-12_2x2mm_P0.5mm",164.730000,-129.680000,180.000000,bottom
"U3","PJ75BL50SA","SOT-23",159.690004,-99.449991,-90.000000,bottom
"U4","ME6230","FPB1_1-4",156.589729,-126.018344,-90.000000,bottom
"U5","BL24C02F-NTRC","TDFN-8-1EP_3x2mm_P0.5mm_EP1.3x1.4mm",167.319997,-127.624998,90.000000,bottom
"U6","AW35122","AW35122",154.990000,-119.800000,70.000000,bottom
"U7","DS6101","UDFN-4-1EP_1x1mm_P0.65mm_EP0.48x0.48mm",159.189999,-96.974999,180.000000,bottom
"U8","SL1605","SOT-553",138.280000,-102.420000,-90.000000,bottom
"U9","XT4051","SOT-553",156.770000,-99.597500,-90.000000,bottom
"U10","WAS3157D-6/TR","DFN1109-6",158.930000,-131.510000,170.000000,bottom
"Y1","32MHz 40ppm","SX16Y032000B81T001",160.795001,-105.117500,-90.000000,bottom
